inst_id,year,n_citations
I130309236,2016,12514
I130309236,2017,18654
I130309236,2018,21639
I130309236,2019,28983
I130309236,2020,41469
I130309236,2021,49955
I130309236,2022,39718
I130309236,2023,28243
I130309236,2024,17345
I130309236,2025,7756
I4210107289,2006,0
I4210107289,2007,0
I4210107289,2008,0
I4210107289,2009,0
I4210107289,2010,0
I4210107289,2011,2
I4210107289,2012,2
I4210107289,2013,0
I4210107289,2014,0
I4210107289,2015,0
I4210107289,2016,0
I4210107289,2017,213
I4210107289,2018,184
I4210107289,2019,182
I4210107289,2020,221
I4210107289,2021,435
I4210107289,2022,350
I4210107289,2023,297
I4210107289,2024,221
I4210107289,2025,55
I2752562790,2006,54
I2752562790,2007,118
I2752562790,2008,4
I2752562790,2009,75
I2752562790,2010,672
I2752562790,2011,423
I2752562790,2012,239
I2752562790,2013,460
I2752562790,2014,459
I2752562790,2015,304
I2752562790,2016,433
I2752562790,2017,580
I2752562790,2018,1068
I2752562790,2019,1637
I2752562790,2020,2182
I2752562790,2021,4399
I2752562790,2022,3508
I2752562790,2023,6196
I2752562790,2024,5147
I2752562790,2025,3593
I4210152770,2006,0
I4210152770,2007,57
I4210152770,2008,186
I4210152770,2009,9
I4210152770,2010,346
I4210152770,2011,181
I4210152770,2012,183
I4210152770,2013,184
I4210152770,2014,473
I4210152770,2015,245
I4210152770,2016,413
I4210152770,2017,723
I4210152770,2018,1387
I4210152770,2019,1163
I4210152770,2020,2715
I4210152770,2021,2484
I4210152770,2022,1588
I4210152770,2023,1158
I4210152770,2024,635
I4210152770,2025,314
I64838667,2006,0
I64838667,2007,0
I64838667,2008,0
I64838667,2009,163
I64838667,2010,27
I64838667,2011,9
I64838667,2012,72
I64838667,2013,182
I64838667,2014,101
I64838667,2015,74
I64838667,2016,537
I64838667,2017,655
I64838667,2018,263
I64838667,2019,386
I64838667,2020,355
I64838667,2021,790
I64838667,2022,234
I64838667,2023,188
I64838667,2024,276
I64838667,2025,141
I221899656,2006,0
I221899656,2007,0
I221899656,2008,0
I221899656,2009,95
I221899656,2010,6
I221899656,2011,0
I221899656,2012,40
I221899656,2013,183
I221899656,2014,321
I221899656,2015,408
I221899656,2016,461
I221899656,2017,727
I221899656,2018,1628
I221899656,2019,962
I221899656,2020,1075
I221899656,2021,808
I221899656,2022,371
I221899656,2023,990
I221899656,2024,419
I221899656,2025,107
I4405262038,2006,0
I4405262038,2007,0
I4405262038,2008,0
I4405262038,2009,0
I4405262038,2010,0
I4405262038,2011,0
I4405262038,2012,0
I4405262038,2013,0
I4405262038,2014,0
I4405262038,2015,0
I4405262038,2016,0
I4405262038,2017,0
I4405262038,2018,0
I4405262038,2019,0
I4405262038,2020,0
I4405262038,2021,0
I4405262038,2022,0
I4405262038,2023,0
I4405262038,2024,0
I4405262038,2025,0
I4405258167,2006,0
I4405258167,2007,0
I4405258167,2008,0
I4405258167,2009,0
I4405258167,2010,0
I4405258167,2011,0
I4405258167,2012,0
I4405258167,2013,0
I4405258167,2014,0
I4405258167,2015,0
I4405258167,2016,0
I4405258167,2017,0
I4405258167,2018,0
I4405258167,2019,0
I4405258167,2020,0
I4405258167,2021,0
I4405258167,2022,0
I4405258167,2023,0
I4405258167,2024,0
I4405258167,2025,0
I20893674,2006,19
I20893674,2007,127
I20893674,2008,24
I20893674,2009,60
I20893674,2010,282
I20893674,2011,582
I20893674,2012,459
I20893674,2013,529
I20893674,2014,596
I20893674,2015,201
I20893674,2016,168
I20893674,2017,386
I20893674,2018,551
I20893674,2019,142
I20893674,2020,532
I20893674,2021,248
I20893674,2022,420
I20893674,2023,220
I20893674,2024,184
I20893674,2025,124
I4210132408,2006,0
I4210132408,2007,0
I4210132408,2008,0
I4210132408,2009,0
I4210132408,2010,0
I4210132408,2011,0
I4210132408,2012,0
I4210132408,2013,0
I4210132408,2014,0
I4210132408,2015,16
I4210132408,2016,0
I4210132408,2017,1
I4210132408,2018,0
I4210132408,2019,0
I4210132408,2020,1
I4210132408,2021,2
I4210132408,2022,0
I4210132408,2023,0
I4210132408,2024,0
I4210132408,2025,0
I4405260203,2006,0
I4405260203,2007,0
I4405260203,2008,0
I4405260203,2009,0
I4405260203,2010,0
I4405260203,2011,0
I4405260203,2012,0
I4405260203,2013,0
I4405260203,2014,0
I4405260203,2015,0
I4405260203,2016,0
I4405260203,2017,0
I4405260203,2018,0
I4405260203,2019,0
I4405260203,2020,0
I4405260203,2021,0
I4405260203,2022,0
I4405260203,2023,0
I4405260203,2024,0
I4405260203,2025,0
I4403386679,2006,2
I4403386679,2007,0
I4403386679,2008,0
I4403386679,2009,32
I4403386679,2010,0
I4403386679,2011,21
I4403386679,2012,9
I4403386679,2013,33
I4403386679,2014,114
I4403386679,2015,59
I4403386679,2016,50
I4403386679,2017,85
I4403386679,2018,82
I4403386679,2019,261
I4403386679,2020,144
I4403386679,2021,110
I4403386679,2022,191
I4403386679,2023,170
I4403386679,2024,38
I4403386679,2025,4
I4210088819,2006,0
I4210088819,2007,0
I4210088819,2008,1
I4210088819,2009,3
I4210088819,2010,105
I4210088819,2011,175
I4210088819,2012,215
I4210088819,2013,200
I4210088819,2014,411
I4210088819,2015,79
I4210088819,2016,279
I4210088819,2017,646
I4210088819,2018,547
I4210088819,2019,768
I4210088819,2020,1043
I4210088819,2021,675
I4210088819,2022,934
I4210088819,2023,693
I4210088819,2024,486
I4210088819,2025,162
I4405260148,2006,0
I4405260148,2007,0
I4405260148,2008,0
I4405260148,2009,0
I4405260148,2010,0
I4405260148,2011,0
I4405260148,2012,0
I4405260148,2013,0
I4405260148,2014,0
I4405260148,2015,0
I4405260148,2016,0
I4405260148,2017,0
I4405260148,2018,0
I4405260148,2019,0
I4405260148,2020,0
I4405260148,2021,0
I4405260148,2022,0
I4405260148,2023,0
I4405260148,2024,0
I4405260148,2025,0
I4210100769,2006,0
I4210100769,2007,0
I4210100769,2008,0
I4210100769,2009,0
I4210100769,2010,0
I4210100769,2011,0
I4210100769,2012,0
I4210100769,2013,0
I4210100769,2014,0
I4210100769,2015,0
I4210100769,2016,0
I4210100769,2017,12
I4210100769,2018,0
I4210100769,2019,2
I4210100769,2020,43
I4210100769,2021,21
I4210100769,2022,0
I4210100769,2023,0
I4210100769,2024,33
I4210100769,2025,6
I4405261871,2006,0
I4405261871,2007,0
I4405261871,2008,0
I4405261871,2009,0
I4405261871,2010,0
I4405261871,2011,0
I4405261871,2012,0
I4405261871,2013,0
I4405261871,2014,0
I4405261871,2015,0
I4405261871,2016,0
I4405261871,2017,0
I4405261871,2018,0
I4405261871,2019,0
I4405261871,2020,0
I4405261871,2021,0
I4405261871,2022,0
I4405261871,2023,0
I4405261871,2024,0
I4405261871,2025,0
I4405262157,2006,0
I4405262157,2007,0
I4405262157,2008,0
I4405262157,2009,0
I4405262157,2010,0
I4405262157,2011,0
I4405262157,2012,0
I4405262157,2013,0
I4405262157,2014,0
I4405262157,2015,0
I4405262157,2016,0
I4405262157,2017,0
I4405262157,2018,0
I4405262157,2019,0
I4405262157,2020,0
I4405262157,2021,0
I4405262157,2022,0
I4405262157,2023,0
I4405262157,2024,0
I4405262157,2025,0
I4405258124,2006,0
I4405258124,2007,0
I4405258124,2008,0
I4405258124,2009,0
I4405258124,2010,0
I4405258124,2011,0
I4405258124,2012,0
I4405258124,2013,0
I4405258124,2014,0
I4405258124,2015,0
I4405258124,2016,0
I4405258124,2017,0
I4405258124,2018,0
I4405258124,2019,0
I4405258124,2020,0
I4405258124,2021,0
I4405258124,2022,0
I4405258124,2023,0
I4405258124,2024,0
I4405258124,2025,0
I116082035,2006,115
I116082035,2007,19
I116082035,2008,327
I116082035,2009,71
I116082035,2010,173
I116082035,2011,62
I116082035,2012,660
I116082035,2013,315
I116082035,2014,177
I116082035,2015,482
I116082035,2016,56
I116082035,2017,482
I116082035,2018,457
I116082035,2019,150
I116082035,2020,453
I116082035,2021,1849
I116082035,2022,202
I116082035,2023,111
I116082035,2024,94
I116082035,2025,28
I36770943,2006,24
I36770943,2007,8
I36770943,2008,594
I36770943,2009,5
I36770943,2010,194
I36770943,2011,151
I36770943,2012,131
I36770943,2013,93
I36770943,2014,199
I36770943,2015,203
I36770943,2016,426
I36770943,2017,457
I36770943,2018,557
I36770943,2019,840
I36770943,2020,246
I36770943,2021,366
I36770943,2022,155
I36770943,2023,130
I36770943,2024,68
I36770943,2025,29
I4405266154,2006,0
I4405266154,2007,0
I4405266154,2008,0
I4405266154,2009,0
I4405266154,2010,0
I4405266154,2011,0
I4405266154,2012,0
I4405266154,2013,0
I4405266154,2014,0
I4405266154,2015,0
I4405266154,2016,0
I4405266154,2017,0
I4405266154,2018,0
I4405266154,2019,0
I4405266154,2020,0
I4405266154,2021,0
I4405266154,2022,0
I4405266154,2023,0
I4405266154,2024,0
I4405266154,2025,0
I153975220,2006,3292
I153975220,2007,2644
I153975220,2008,3149
I153975220,2009,2978
I153975220,2010,2506
I153975220,2011,3629
I153975220,2012,4129
I153975220,2013,4283
I153975220,2014,5714
I153975220,2015,6870
I153975220,2016,5781
I153975220,2017,5030
I153975220,2018,4839
I153975220,2019,4491
I153975220,2020,8249
I153975220,2021,8885
I153975220,2022,7358
I153975220,2023,3951
I153975220,2024,2420
I153975220,2025,729
I4210128741,2006,11
I4210128741,2007,29
I4210128741,2008,0
I4210128741,2009,0
I4210128741,2010,0
I4210128741,2011,32
I4210128741,2012,61
I4210128741,2013,41
I4210128741,2014,189
I4210128741,2015,120
I4210128741,2016,287
I4210128741,2017,117
I4210128741,2018,134
I4210128741,2019,109
I4210128741,2020,182
I4210128741,2021,120
I4210128741,2022,28
I4210128741,2023,108
I4210128741,2024,27
I4210128741,2025,52
I4210106600,2006,0
I4210106600,2007,11
I4210106600,2008,1
I4210106600,2009,0
I4210106600,2010,0
I4210106600,2011,15
I4210106600,2012,0
I4210106600,2013,20
I4210106600,2014,69
I4210106600,2015,61
I4210106600,2016,59
I4210106600,2017,85
I4210106600,2018,268
I4210106600,2019,119
I4210106600,2020,214
I4210106600,2021,236
I4210106600,2022,206
I4210106600,2023,211
I4210106600,2024,115
I4210106600,2025,50
I4210109517,2006,0
I4210109517,2007,0
I4210109517,2008,5
I4210109517,2009,0
I4210109517,2010,0
I4210109517,2011,0
I4210109517,2012,22
I4210109517,2013,52
I4210109517,2014,105
I4210109517,2015,0
I4210109517,2016,4
I4210109517,2017,14
I4210109517,2018,78
I4210109517,2019,15
I4210109517,2020,82
I4210109517,2021,51
I4210109517,2022,54
I4210109517,2023,124
I4210109517,2024,103
I4210109517,2025,48
I4405259800,2006,0
I4405259800,2007,0
I4405259800,2008,0
I4405259800,2009,0
I4405259800,2010,0
I4405259800,2011,0
I4405259800,2012,0
I4405259800,2013,0
I4405259800,2014,0
I4405259800,2015,0
I4405259800,2016,0
I4405259800,2017,0
I4405259800,2018,0
I4405259800,2019,0
I4405259800,2020,0
I4405259800,2021,0
I4405259800,2022,0
I4405259800,2023,0
I4405259800,2024,0
I4405259800,2025,0
I4405260151,2006,0
I4405260151,2007,0
I4405260151,2008,0
I4405260151,2009,0
I4405260151,2010,0
I4405260151,2011,0
I4405260151,2012,0
I4405260151,2013,0
I4405260151,2014,0
I4405260151,2015,0
I4405260151,2016,0
I4405260151,2017,0
I4405260151,2018,0
I4405260151,2019,0
I4405260151,2020,0
I4405260151,2021,0
I4405260151,2022,0
I4405260151,2023,0
I4405260151,2024,0
I4405260151,2025,0
I4405265904,2006,0
I4405265904,2007,0
I4405265904,2008,0
I4405265904,2009,0
I4405265904,2010,0
I4405265904,2011,0
I4405265904,2012,0
I4405265904,2013,0
I4405265904,2014,0
I4405265904,2015,0
I4405265904,2016,0
I4405265904,2017,0
I4405265904,2018,0
I4405265904,2019,0
I4405265904,2020,0
I4405265904,2021,0
I4405265904,2022,0
I4405265904,2023,0
I4405265904,2024,0
I4405265904,2025,0
I4405257613,2006,0
I4405257613,2007,0
I4405257613,2008,0
I4405257613,2009,0
I4405257613,2010,0
I4405257613,2011,0
I4405257613,2012,0
I4405257613,2013,0
I4405257613,2014,0
I4405257613,2015,0
I4405257613,2016,0
I4405257613,2017,0
I4405257613,2018,0
I4405257613,2019,0
I4405257613,2020,0
I4405257613,2021,0
I4405257613,2022,0
I4405257613,2023,0
I4405257613,2024,0
I4405257613,2025,0
I3131411328,2006,2
I3131411328,2007,68
I3131411328,2008,78
I3131411328,2009,110
I3131411328,2010,74
I3131411328,2011,23
I3131411328,2012,0
I3131411328,2013,11
I3131411328,2014,39
I3131411328,2015,94
I3131411328,2016,60
I3131411328,2017,159
I3131411328,2018,79
I3131411328,2019,224
I3131411328,2020,231
I3131411328,2021,201
I3131411328,2022,237
I3131411328,2023,91
I3131411328,2024,137
I3131411328,2025,53
I3129475430,2006,0
I3129475430,2007,0
I3129475430,2008,0
I3129475430,2009,0
I3129475430,2010,0
I3129475430,2011,0
I3129475430,2012,0
I3129475430,2013,0
I3129475430,2014,1
I3129475430,2015,0
I3129475430,2016,0
I3129475430,2017,0
I3129475430,2018,0
I3129475430,2019,9
I3129475430,2020,0
I3129475430,2021,88
I3129475430,2022,53
I3129475430,2023,3
I3129475430,2024,32
I3129475430,2025,11
I4210151796,2006,16
I4210151796,2007,0
I4210151796,2008,196
I4210151796,2009,6
I4210151796,2010,31
I4210151796,2011,17
I4210151796,2012,55
I4210151796,2013,160
I4210151796,2014,160
I4210151796,2015,451
I4210151796,2016,421
I4210151796,2017,372
I4210151796,2018,540
I4210151796,2019,395
I4210151796,2020,521
I4210151796,2021,795
I4210151796,2022,685
I4210151796,2023,762
I4210151796,2024,456
I4210151796,2025,178
I4210116614,2006,0
I4210116614,2007,0
I4210116614,2008,0
I4210116614,2009,0
I4210116614,2010,0
I4210116614,2011,0
I4210116614,2012,0
I4210116614,2013,0
I4210116614,2014,0
I4210116614,2015,0
I4210116614,2016,0
I4210116614,2017,0
I4210116614,2018,0
I4210116614,2019,0
I4210116614,2020,0
I4210116614,2021,0
I4210116614,2022,0
I4210116614,2023,1
I4210116614,2024,0
I4210116614,2025,2
I4403928223,2006,0
I4403928223,2007,0
I4403928223,2008,0
I4403928223,2009,0
I4403928223,2010,0
I4403928223,2011,0
I4403928223,2012,0
I4403928223,2013,0
I4403928223,2014,0
I4403928223,2015,0
I4403928223,2016,0
I4403928223,2017,0
I4403928223,2018,0
I4403928223,2019,0
I4403928223,2020,0
I4403928223,2021,0
I4403928223,2022,0
I4403928223,2023,75
I4403928223,2024,1
I4403928223,2025,2
I3130452249,2006,0
I3130452249,2007,0
I3130452249,2008,67
I3130452249,2009,23
I3130452249,2010,32
I3130452249,2011,13
I3130452249,2012,7
I3130452249,2013,40
I3130452249,2014,137
I3130452249,2015,5
I3130452249,2016,52
I3130452249,2017,6
I3130452249,2018,12
I3130452249,2019,51
I3130452249,2020,3
I3130452249,2021,16
I3130452249,2022,13
I3130452249,2023,32
I3130452249,2024,17
I3130452249,2025,3
I4210151633,2006,0
I4210151633,2007,0
I4210151633,2008,321
I4210151633,2009,9
I4210151633,2010,277
I4210151633,2011,146
I4210151633,2012,130
I4210151633,2013,462
I4210151633,2014,319
I4210151633,2015,1068
I4210151633,2016,324
I4210151633,2017,316
I4210151633,2018,1064
I4210151633,2019,1438
I4210151633,2020,1549
I4210151633,2021,2165
I4210151633,2022,938
I4210151633,2023,1267
I4210151633,2024,852
I4210151633,2025,279
I10627620,2006,2
I10627620,2007,18
I10627620,2008,155
I10627620,2009,58
I10627620,2010,273
I10627620,2011,593
I10627620,2012,774
I10627620,2013,1300
I10627620,2014,846
I10627620,2015,505
I10627620,2016,471
I10627620,2017,825
I10627620,2018,1011
I10627620,2019,1771
I10627620,2020,1935
I10627620,2021,1238
I10627620,2022,1678
I10627620,2023,1670
I10627620,2024,1055
I10627620,2025,473
I4405256641,2006,0
I4405256641,2007,0
I4405256641,2008,0
I4405256641,2009,0
I4405256641,2010,0
I4405256641,2011,0
I4405256641,2012,0
I4405256641,2013,0
I4405256641,2014,0
I4405256641,2015,0
I4405256641,2016,0
I4405256641,2017,0
I4405256641,2018,0
I4405256641,2019,0
I4405256641,2020,0
I4405256641,2021,0
I4405256641,2022,0
I4405256641,2023,0
I4405256641,2024,0
I4405256641,2025,0
I4405260531,2006,0
I4405260531,2007,0
I4405260531,2008,0
I4405260531,2009,0
I4405260531,2010,0
I4405260531,2011,0
I4405260531,2012,0
I4405260531,2013,0
I4405260531,2014,0
I4405260531,2015,0
I4405260531,2016,0
I4405260531,2017,0
I4405260531,2018,0
I4405260531,2019,0
I4405260531,2020,0
I4405260531,2021,0
I4405260531,2022,0
I4405260531,2023,0
I4405260531,2024,0
I4405260531,2025,0
I4210150188,2006,0
I4210150188,2007,0
I4210150188,2008,0
I4210150188,2009,0
I4210150188,2010,0
I4210150188,2011,0
I4210150188,2012,0
I4210150188,2013,0
I4210150188,2014,1
I4210150188,2015,4
I4210150188,2016,42
I4210150188,2017,8
I4210150188,2018,28
I4210150188,2019,6
I4210150188,2020,25
I4210150188,2021,2
I4210150188,2022,104
I4210150188,2023,82
I4210150188,2024,8
I4210150188,2025,2
I4210109399,2006,0
I4210109399,2007,142
I4210109399,2008,54
I4210109399,2009,36
I4210109399,2010,2
I4210109399,2011,0
I4210109399,2012,37
I4210109399,2013,40
I4210109399,2014,9
I4210109399,2015,96
I4210109399,2016,551
I4210109399,2017,285
I4210109399,2018,404
I4210109399,2019,744
I4210109399,2020,2223
I4210109399,2021,3407
I4210109399,2022,1940
I4210109399,2023,977
I4210109399,2024,938
I4210109399,2025,895
I2801516365,2006,218
I2801516365,2007,148
I2801516365,2008,43
I2801516365,2009,185
I2801516365,2010,794
I2801516365,2011,297
I2801516365,2012,455
I2801516365,2013,1186
I2801516365,2014,1126
I2801516365,2015,869
I2801516365,2016,1359
I2801516365,2017,1268
I2801516365,2018,2296
I2801516365,2019,2202
I2801516365,2020,2669
I2801516365,2021,2419
I2801516365,2022,2576
I2801516365,2023,1719
I2801516365,2024,1057
I2801516365,2025,546
I4210165537,2006,2
I4210165537,2007,8
I4210165537,2008,0
I4210165537,2009,3
I4210165537,2010,1
I4210165537,2011,32
I4210165537,2012,56
I4210165537,2013,7
I4210165537,2014,75
I4210165537,2015,68
I4210165537,2016,29
I4210165537,2017,21
I4210165537,2018,137
I4210165537,2019,139
I4210165537,2020,169
I4210165537,2021,84
I4210165537,2022,43
I4210165537,2023,26
I4210165537,2024,23
I4210165537,2025,13
I28046988,2006,3829
I28046988,2007,5094
I28046988,2008,5078
I28046988,2009,6632
I28046988,2010,8350
I28046988,2011,6708
I28046988,2012,42051
I28046988,2013,11983
I28046988,2014,13395
I28046988,2015,23679
I28046988,2016,28182
I28046988,2017,23557
I28046988,2018,26751
I28046988,2019,29378
I28046988,2020,29995
I28046988,2021,39509
I28046988,2022,27675
I28046988,2023,21010
I28046988,2024,13107
I28046988,2025,4812
I3129613971,2006,33
I3129613971,2007,15
I3129613971,2008,189
I3129613971,2009,193
I3129613971,2010,122
I3129613971,2011,55
I3129613971,2012,327
I3129613971,2013,355
I3129613971,2014,335
I3129613971,2015,457
I3129613971,2016,280
I3129613971,2017,731
I3129613971,2018,709
I3129613971,2019,723
I3129613971,2020,938
I3129613971,2021,727
I3129613971,2022,868
I3129613971,2023,954
I3129613971,2024,449
I3129613971,2025,131
I98243723,2006,63
I98243723,2007,1
I98243723,2008,16
I98243723,2009,5
I98243723,2010,55
I98243723,2011,56
I98243723,2012,190
I98243723,2013,433
I98243723,2014,1176
I98243723,2015,1895
I98243723,2016,2045
I98243723,2017,2025
I98243723,2018,1938
I98243723,2019,2577
I98243723,2020,4595
I98243723,2021,4297
I98243723,2022,3640
I98243723,2023,3010
I98243723,2024,2228
I98243723,2025,1696
I3131062393,2006,0
I3131062393,2007,0
I3131062393,2008,0
I3131062393,2009,0
I3131062393,2010,0
I3131062393,2011,0
I3131062393,2012,14
I3131062393,2013,154
I3131062393,2014,568
I3131062393,2015,146
I3131062393,2016,1362
I3131062393,2017,730
I3131062393,2018,537
I3131062393,2019,714
I3131062393,2020,985
I3131062393,2021,753
I3131062393,2022,636
I3131062393,2023,753
I3131062393,2024,649
I3131062393,2025,362
I43480833,2006,15
I43480833,2007,148
I43480833,2008,107
I43480833,2009,83
I43480833,2010,501
I43480833,2011,289
I43480833,2012,421
I43480833,2013,550
I43480833,2014,635
I43480833,2015,682
I43480833,2016,1877
I43480833,2017,2861
I43480833,2018,1068
I43480833,2019,1769
I43480833,2020,2477
I43480833,2021,2961
I43480833,2022,2395
I43480833,2023,1628
I43480833,2024,835
I43480833,2025,530
I4210163663,2006,0
I4210163663,2007,60
I4210163663,2008,0
I4210163663,2009,0
I4210163663,2010,0
I4210163663,2011,0
I4210163663,2012,0
I4210163663,2013,0
I4210163663,2014,0
I4210163663,2015,0
I4210163663,2016,0
I4210163663,2017,51
I4210163663,2018,6
I4210163663,2019,0
I4210163663,2020,0
I4210163663,2021,0
I4210163663,2022,2
I4210163663,2023,5
I4210163663,2024,0
I4210163663,2025,0
I45230691,2006,1770
I45230691,2007,2864
I45230691,2008,2617
I45230691,2009,1819
I45230691,2010,3848
I45230691,2011,3279
I45230691,2012,3839
I45230691,2013,6537
I45230691,2014,6240
I45230691,2015,6342
I45230691,2016,5724
I45230691,2017,5562
I45230691,2018,5720
I45230691,2019,5466
I45230691,2020,10372
I45230691,2021,8164
I45230691,2022,9524
I45230691,2023,6921
I45230691,2024,4929
I45230691,2025,2755
I4210158975,2006,0
I4210158975,2007,0
I4210158975,2008,1
I4210158975,2009,17
I4210158975,2010,0
I4210158975,2011,0
I4210158975,2012,1
I4210158975,2013,1
I4210158975,2014,4
I4210158975,2015,0
I4210158975,2016,0
I4210158975,2017,0
I4210158975,2018,0
I4210158975,2019,9
I4210158975,2020,0
I4210158975,2021,1
I4210158975,2022,0
I4210158975,2023,2
I4210158975,2024,0
