"inst_id","name","club","metric"
"I4210152827","Unity University College","club1","international_share_any"
"I4210153084","Mulago School of Nursing and Midwifery","club1","international_share_any"
"I4210153303","École Normale Supérieure d'Abidjan","club1","international_share_any"
"I4210153362","Libyan International Medical University","club1","international_share_any"
"I4210153527","Institut National des Postes et Télécommunications","club1","international_share_any"
"I4210153608","Université Moulay Ismail de Meknes","club1","international_share_any"
"I4210153799","Ahmed Zabana University - Relizane","club1","international_share_any"
"I4210154290","Instituto Superior Politécnico de Manica","club1","international_share_any"
"I4210154350","University of Djibouti","club1","international_share_any"
"I4210154402","Institut Supérieur de l'Information et de la Communication","club1","international_share_any"
"I4210154431","Auchi Polytechnic","club1","international_share_any"
"I4210154748","Sup Management","club1","international_share_any"
"I4210155111","National School of Mineral Industry","club1","international_share_any"
"I4210155520","Mateur Higher School of Agriculture","club1","international_share_any"
"I4210156448","Higher Institute of Applied Arts","club1","international_share_any"
"I4210156809","Future Academy","club1","international_share_any"
"I4210156887","Sudan Academy of Sciences","club1","international_share_any"
"I4210157007","École Normale Supérieure de Tétouan","club1","international_share_any"
"I4210157185","University of Eloued","club1","international_share_any"
"I4210157195","Jamhuriya University of Science and Technology","club1","international_share_any"
"I4210157324","Uganda Institute of Information & Communications Technology","club1","international_share_any"
"I4210157386","University of Seychelles","club1","international_share_any"
"I4210157616","Institut Agronomique et Vétérinaire Hassan II","club1","international_share_any"
"I4210158569","Veritas University","club1","international_share_any"
"I4210158610","Institut Universitaire Polytechnique de Mongo","club1","international_share_any"
"I4210158643","École Marocaine de Banque et de Commerce International","club1","international_share_any"
"I4210158796","Université de Maradi","club1","international_share_any"
"I4210159071","Federal Institute of Industrial Research Oshodi","club1","international_share_any"
"I4210159165","Instituto Superior Politécnico de Tecnologia e Ciências","club1","international_share_any"
"I4210159211","Uganda Episcopal Conference","club1","international_share_any"
"I4210159313","International Academy for Engineering and Media Science","club1","international_share_any"
"I4210159331","Université Libre du Congo","club1","international_share_any"
"I4210159538","Mouloud Mammeri University of Tizi-Ouzou","club1","international_share_any"
"I4210159645","Woldia University","club1","international_share_any"
"I4210159779","St. Joseph University In Tanzania","club1","international_share_any"
"I4210159989","United States International University Africa","club1","international_share_any"
"I4210160143","Gregory University Uturu","club1","international_share_any"
"I4210160144","St. Mary's University","club1","international_share_any"
"I4210160465","Université Constantine 2","club1","international_share_any"
"I4210160534","Instituto Superior Politecnico de Tete","club1","international_share_any"
"I4210160578","Université Djilali Bounaama Khemis Miliana","club1","international_share_any"
"I4210160828","National Institute of Public Administration","club1","international_share_any"
"I4210160877","École Nationale Supérieure de l'Administration","club1","international_share_any"
"I4210161365","Libyan Academy","club1","international_share_any"
"I4210162108","Institut National des Sciences de l'Archéologie et du Patrimoine","club1","international_share_any"
"I4210162380","École Normale Supérieure de Bouzareah Alger","club1","international_share_any"
"I4210162553","University College of Technology","club1","international_share_any"
"I4210162801","École de Gouvernance et d'Économie de Rabat","club1","international_share_any"
"I4210162858","The Catholic University of Malawi","club1","international_share_any"
"I4210163016","Namibia Institute of Pathology","club1","international_share_any"
"I4210163438","Université de ain Témouchent","club1","international_share_any"
"I4210163744","Sudanese Universities Information Network","club1","international_share_any"
"I4210163774","International Crops Research Institute for the Semi-Arid Tropics","club1","international_share_any"
"I4210164065","Université Hassan II Mohammedia","club1","international_share_any"
"I4210164448","Universidade Lusíada de Angola","club1","international_share_any"
"I4210164586","Université des Sciences, de Technologie et de Médecine","club1","international_share_any"
"I4210164694","Hassiba Benbouali University of Chlef","club1","international_share_any"
"I4210164771","Sunyani Technical University","club1","international_share_any"
"I4210165095","Institut Supérieur de Technologie Médicale","club1","international_share_any"
"I4210165297","Nile University of Nigeria","club1","international_share_any"
"I4210165376","October 6 University","club1","international_share_any"
"I4210165387","Institut Supérieur d'Etudes Sociales","club1","international_share_any"
"I4210165434","National Telecommunications Institute","club1","international_share_any"
"I4210165537","Kumi University","club1","international_share_any"
"I4210165634","Africa Nazarene University","club1","international_share_any"
